status;type;price;create_date;event_date;tipster_id;club_1;flag_1;club_2;flag_2;bet_on;league;description;content;cover;selection;selection_num;odds;stake;profit;tip_result;match_result
1;0;0;07.12.13;07.12.13;Mantis;Flamengo;es;Cruzeiro;es;Flamengo;Brazil A;;"Flamengo are the cup winners and Cruzeiro are the champions and as it seems this is a general test for the super cup final! Of course it is a league game the last one of the campaign in Brazil serie A!

Both have been really unmotivated in the last couple of games, Flamengo with many changes, Cruzeiro as well losing from teams in the bottom of the field like Bahia last week. Today Flamengo have three regualars our, the keepers Felipe (25/0) and Victor (13/0), mid Elias (30/4) and center back Wualas (30/3). On the other hand right back Moura (25/2), Santos (19/2) and forward Paulinho (32/4), center back Shamir (11/0)  and mid Caseres (13/1) are back.

Cruzeiro wil be fielded with a whole new line up today just like in the last 1-2 games. Only one players of the first team is present the others are substitues.

This is the last home game for Flamengo and their manager have signed a new contract it should be an oportunity to celebrate and give their supporters a fiesta. It is a bit risky as long as Flamengo have not a real motivation but I think that Cruzeiro have been in Christmas holidays a couple of weeks now...";;0;-0,5;2;5;-5,00;3;
1;0;0;07.12.13;07.12.13;Mantis;Sant Andreu;es;Atletico;es;Atletico;Copa;;"Sant Andreu from segunda B (3rd division) is running an unbeaten 30 games run at home will play with all their players today in a historic game for them.
Atletico, the cup holders, traveled without Courtois (precautiously), Juanfran, Miranda (rest), Mario, Baptistao, Cristian Rodrνguez (injured), Gabi (susp),  Insua (dec tec) while Diego Costa and Villa will start to the bench. The handi -2,5 looks big but it is Atletico we are talking about, so this will be my choice here.";;0;-2,5;1,97;6;5,82;2;
1;0;0;08.12.13;08.12.13;Mantis;Alcorcon;es;Granada;es;Granada;Copa;;"Alcorcon become known in the cup after beating Real Madrid by 4-0 a few years ago and now they are hosting another team of primera aiming to snitch a good result ahead of the return leg in ten days. Their manager Miguel Álvarez stated his frustration for the contuinous games of his team, Sunday, Wednesday and Sunday again and said it it isn;t fair for segunda teams who didn't have more days to rest like the teams of the Spanish elite. In the midweek La Liga teams had a break but Alcorcon had to play in Ponfe where they won away by 1-2. It was a great week after the 2-2 in Gijon, Alco won in Ponferadina and reached to a 5 games unbeaten run. Today they will play in a mixed squad, no changes announced or confirmed except of the known ones of center back Nagore (10/0) and  midfielder Sanz (14/0).

Granada deserved more in their last league game against Sevilla at home where it seems that something 's going wrong. On the road Granada finds better room to launch their counters and today I really can't tell why Alcorcon is such a favorite against Granada here as long as the visitors have an almost full squad in their disposal. Only striker El Arabi and center back Diakhate were left our to take some rest the other missings are usuall drops and make no difference to the team. Moreover Iturra who lost the last league game suspended returns in the squad. He is the most inform midfielder Granada can allow nowadays.

Granada Squad:

Karnezis, Roberto - Nyom, Mainz, Murillo, Foulquier, Angulo - Iturra, Yebda, Recio, Piti, Fran Rico, Pereira, Brahimi, Coeff, Buonanotte - Ighalo, Riki.

OUT: Dimitrievski, Fatau, Álvaro García, El Arabi, Diakhaté, Dani Benitez (dec tec), Migue García, Campos Toro (injured)

Lucas Alcaraz made it clear: “Who ever lacks motivation against Alcorcon he will be dropped in the next league game against Rayo Vallecano”. Straight and simply! Only Carnezis in the goalie was confirmed and in the rest of the field who ever plays makes no big difference.

The momentum is calling for Granada here especielly as long as they are the underdog!
";;0;0;2,33;7;9,31;2;
1;0;0;08.12.13;08.12.13;Mantis;Jaen;es;Espanyol;es;Jaen;Copa;;"Espanyol didn't manage to built on the away win in Vallecas and succumbed into a bitter home win against Real Sociedad despite the fact they got the lead to the game. Sociedad who visited the Cornella right after their midweek trip to Russia, turned the game around in the last half hour.

Espanyol did not only lose the game but they lost their best player, the all around forward Sergio Garcia FW*** and excellent striker  John Córdoba FW* due to injuries. Moreover regular center back Hector Moreno CB** got injured in the meantime to the cup game and next to them, Javier Aguirre dropped Fuentes and Simao and Javi López RB* who is suspended. The Mexican manager will make some more changes testing the next team against Almeria away and this is the way he tries to motivate the players who will play today.

Real Jaen on the other hand, traveled last Wednesday in Huelva to play leaders Recreativo and were held in a draw! Yes, Recre got the lead in 23' but two minutes later Jaen equalized and until the end of the game they totally deserved to get the win. Today Manolo Herrero stated that he will make no rotations because he takes the cup seriously as an opportunity to get more respect and honor for his team. The squad is the same as the one that traveled in Huelva four days ago and only regular striker Jona FW** is a doubt.

Espanyol were fielded in a ultra defensive style at the Camp Nou a month ago and they did really well only lost by 1-0. Will they try the same today or Aguirre will test a formation ahead of the Almeria exit next week? Who knows, but what ever comes what is for granted is that Real Jaen will be the more enthousiastic and motivated team in the field. They have easily beaten Deportivo La Coruna in the previous round by 2-0 at home when Depor played with many changes in the XI just like Espanyol will play today.";;0;0;2,3;6;0,00;1;
1;0;0;10.12.13;10.12.13;Mantis;Olympiakos;es;Anderlecht;es;Olympiakos;CL;;Olympiakos need to win no matter what and gets the ticket to the next phase. They will, in my opinion. Benfica needs to win PSG and hope that Olympiakos slip points. PSG traveled without Ibra, Alex and Silva plus suspended De Vil and Veratti. So this makes 5 guaranteed changes in the XI but the players who covers today are not that worst than the missing ones.;;0;-1,5;1,99;5;4,95;2;
1;0;0;10.12.13;10.12.13;Mantis;Bayern;es;Man City;es;Bayern;CL;;Bayern are looking for their 11th win in a row and coming from tremendous games and form! 0-7 in Werder and it could have been even wider! Man City on the other hand traveled with some hopes of getting the 1st place to Bayern but this means that they have to win. Last season Arsenal almost did it there, but now this is rather complicated as long as City are playing Arsenal at the weekend and there might be some changes today... Bayern -1,5 could be an option.;;0;-1,25;2;5;-5,00;3;
1;0;0;12.12.13;12.12.13;Mantis;Betis;es;Riejka;es;Betis;Copa;;"This is the home debut for new appointed Betis' manager Juan Garrido after the succesful cup game against 3rd division Lleida in the midweek. A new era starts in Betis who can pick up the top place in the group I today should they win and Lyon lose points in Estoril. Betis have a strong squad to show today as long as there are missings but not as important as there were in recent months while striker Jorge Molina recovered in time and is available. Key striker Castro is also included as set to take some minutes. Betis have a key game coming at the weekend the visit in San Sebastain to play Sociedad.

Riejka on the other hand, traveled in Andalusia with complitely lack of motivation in the ranking of the group I. They are out and today their coach will rotate a bit since the hot game against Haiduk is coming at the weekend.

Betis do have hopes for the top spot but it is also the home debut of their new manager and this makes the shot of them realistic. Betis needs a confidence boost, Garrido and the players as well, they should win against unmotivated Reijka and go in San Sebastian with their morale high.
";;0;-1,25;2;5;-5,00;3;
1;0;0;13.12.13;13.12.13;Mantis;Levante;es;Elche;es;Elche;Spain La Liga;;"Region derby in Valencia, Levante hosting Elche with the istory stats in favor of the hosts. Levante are under a negative run in the league though while Elche enjoys maybe their best shape in the season. Both have no really important missings to show today. Levante without center back Navaro and Hector Rodas, but with important keeper Navas, winger Ruben and striker Baba availabe. Elche on the other traveled in Valencia without center back Lomban and already missing forwards Del Moral.

The form and the numbers are pointing towarsd a bet on Elche here. You can check the form by just looking at the table, Levante are in deep shit recently coming from 5 defeats in a row and with only one home win every sevearal months! The last one was in May, this season they won in October... Moreover, Levante have only 39% ball possesion and 4,2 shot average in their home games while even on the road, Elche's numbers are better than this, 49% and 5 shots average.";;0;0,25;2;7;-7,00;3;
1;0;0;14.12.13;14.12.13;Mantis;Osasuna;es;Real Madrid;es;Osasuna;Spain La Liga;;"Osasuna returns in El Sadar after 5 weeks full of on the road advendures the last one taken place in the La Rosaleda where los rojillos turned over Malaga's early 3-0 lead to grab a confident boost 3-3 cup draw! In the last 13-14 years with Osasuna hosting Real Madrid a record of 4-4-5 wins, draws, defeat was written with Real Madrid having only 2 wins with more than 2 goals to show. El Sadar is a hard ground for the big ones in Spain, Barcelona suffers as well there.

Osasuna had a full week to prepare the game, Real had to travel in Denmark to play Kopenghagen, where all the squad was included so some fatigue may occur and maybe lack of freshness. Don't forget that Christmas vacations are coming and the continuous games don't give the best motivation to many teams. Anyway, Real traveled in Pamplona in full power, Khedira, Coentrao and Varane are missing Ramos is back while Osasuna have two missings, not really important, 38years old Punal is suspended, out of form mid De La Cuevas is injured. Last week Osasuna got a massive morale boost in Malaga playing with many changes. I doubt that fatigue tied Maadrid will be able to win the -2 goals handicap here.";;0;2;1,81;6;4,86;2;
1;0;0;14.12.13;14.12.13;Mantis;Rayo;es;Granada;es;Granada;Spain La Liga;;"Rayo snitched a last second goal in Betis last week escaping Villamarin with a draw and sending Pepe Mel out of Betis' bench. It was a confident boost as long as Rayo have been under bad results recently especially in front tof their home supporters. Rayo's philosophy doesn't change it is the offensive-attractive football and some effords of Paco Jemez to give his defense a solidness din't grow fruits as expected.

Granada is a team with plenty of quality. They played with changes in Alcorcon last week and they won in style by 0-2. The players who came in don't have more to envy to the regulars. Key midfielder Iturra returns in the league and on the contrary Rayo is missing their best player and revelation of the season, defensive mid Saul. In the other game Saul was missing Rayo lost at home to Valladolid by 0-3, it will be a huge loss in the center of the field against solid Granada offensive line today.";;0;0,25;2,01;7;7,07;2;
1;0;0;14.12.13;14.12.13;Mantis;Almeria;es;Espanyol;es;Almeria;Spain La Liga;;"After the three consecutive wins Almeria succumbed a home defeat to Real Madrid and an away in Vigo against Celta and finally managed to recove confidence in the midweek when they beat Las Palmas on the road by 1-3. Key striker Rodri remains out, Oscar Diaz did a really good job replacing him, no other missings the players who were rested in the cup, Verza, Suso, Torsiglieri, Nelson, Dubarbier, return in the XI. Espanyol on the other hand, traveled in full squad as long as key forward Sergio Garcia, striker Cordoba and center back Moreno have been recovered after losing the midweek trip to Jaen (2-2 cup draw).

I can not figure out though, how the hell Espanyol is considered as a favorite in Almeria...! Espanyol have only won one in the last 6 games and that was against 10 men Rayo recently. We can see Rayo struggling can't we? Odds are going crazy in Almeria's favor, even a +0,25 ball was given at 1,8! I will make a step forward though and take the 'draw no bet' on Almeria at much better odds!
";;0;0;2,15;6;0,00;1;
1;0;0;15.12.13;15.12.13;Mantis;Cordoba;es;Tenerife;es;Tenerife;Spain B;;"Tenerife have been in excellent form in the last weeks in Liga Adelante and are coming from the morale sky high after the triumph in the Canaria derby against Las Palmas by 3-0! The islanders are the 2nd best in-form team in the campaign and today they are meating struggling Cordoba. Onle left back Camara is out for Tenerife, important midfielder Leon (13/2) is boubtful but expected to play.

Cordoba on the other hand, have been struggling recently and it is the huge and key missings to lay all the blame. For today the missings remain still as long as striker Mendi (2/1) who came up to cover the missings is suspended, regular center back Cruz (17 games), mid Pelayo (8 games) and striker Strahman (9/1) are injured while key striker Sisco (12/4) has been finally recovered but is doubtful and even if he plays he won't be 100% after losing many games in the sidelines. Right back Yense (11 games) is back, left back Raul Bravo (9 games) is a doubt. As long as Tenerife comes in the game as the underdog we have no problem backing them today.";;0;0,25;2;6;-6,00;3;
1;0;0;15.12.13;15.12.13;Mantis;Sevilla;es;Athletic;es;Athletic;Spain La Liga;;"Sevilla have hit an excellent state of form recently and they deserve to be the favorite here, but Athletic are also in very good form. Los Basques have the win over Barcelona to show last week and the away win in Malaga just before that and they have really make their numbers look much better.

A month ago Athletic was just like Levante one of the worst 'away teams' in the division but with their performance in Malaga and in the cup against Celta, where they didn't play as well as expected, they shown significant signs of improvement. A month ago Athletic had an average 1,33 shots on the opposite target in the last two they didn much better, 6 shots on target in Malaga and 7 in Celta and between these it was the win against Barcelona with another great display. So with a condifence boost they are traveling in Sevilla in almost full squad to play Rakitic-less Sevilla FC...!

Los sevillistas are in good form but today they are missing their best player, Rakitic who has been declared MVP in 6 games so far in the season! Sevilla is the favorite indeed but giving Athletic half ball in such odds is a very well offer we can't deny!";;0;0,5;1,95;7;6,65;2;
1;0;0;16.12.13;16.12.13;Mantis;Valladolid;es;Celta;es;Celta;Spain La Liga;;"For the first time in the last months, Valladolid have Óscar González OH** and Víctor Pérez DH** totally recovered and most probably they will make it to the squad today. Only two missings, Sastre DH** (susp) and Rama MD (injured). The squad will be announced after the Monday training session but no surprises expected.Celta traveled in full power in Valladolid. Augusto FW**, Fontàs MD**, Oubiña DH** have been recovered after losing the midweek cup game against Athletic while keeper Yoel GLK** and Charles FW*** are also back after being rested in the cup.44Celta is in better shape, there is no doubt about that, still Valladolid needs this more.
Last season a few games before the end of the season Celta won too easy in Valladolid by 0-2. I remember we had a bet on Valladolid then but it was like the pucelanos didn't even enter the field... It looked fishy at that time, but it could well be the motivation factor which was huge for Celta.
I decided to take Celta (0) today.

It's unbeliaveble but odds on Valladolid are keep diving and now Celta have reached amazing odds in favor!
The last season win wasn't the only one Celta have managed in Valladolid. In the last 12-13 years Celta have won 6 times there.
Moreover they are in a much better shape than Valladolid nowadays. I get understand why ppl are betting on the hosts today... Valladolid's squad was announced, no surprises at all.";;0;0;2;6;-6,00;3;
1;0;0;18.12.13;18.12.13;Mantis;Almeria;es;Las Palmas;es;Almeria;Copa;;"4-5 changes from Almeria
huge rotation from Las Palmas...!";;0;-0,5;2;6;-6,00;3;
1;0;0;19.12.13;19.12.13;Mantis;Athletic;es;Celta;es;Athletic;Copa;;"In the first leg Celta was much more motivated than Athletic and picked up an important win by 1-0. Athletic were fielded with only a couple of changes in the team, Toquero in attack was the big disappointment and keeper Herrera and despite the fact that Celta was set to play with noumerous changes they were fielded with a strong enough team. The problem for Athletic was that Celta looked like they wanted it more and deservedly won the first leg while now things should be excactly the opposite.

Athletic is a 'cup team' they want to go to the next stage and today they have only one obligated missing, Laporta in defence. Aduriz recovers position in the attacke, De Marcos will start on the becnh after playing impressively well in the right full back replacing master of the right wing, Iraola! De Marcos have played as left back, as right winger as center striker and now as a right full back! Amazing! Anyway, Athletic was brilliant in Sevilla deserved to win but were held in a 1-1 draw. They lost a penalty in the dying minutes of the 1st part. In overall, Athletic have been very much improved in recent games at home and on the road as well. The last team that lost in San Mames was Barcelona!

Celta are also aiming to get the ticket to the next round but they have no presure at all. They traveled without Yoel GLK**, Augusto MD**, Oubiρa MD*** who were dropped to get some rest. Osasuna is coming at the weekend in a crucial league game. The 2nd keeper will start, Sergio, plus Hugo Mallo and striker Charles who are suspedned in the league. Celta will be fielded with a mixture of regular and sub players.

Athletic have a full squad, a packed San Mames and plenty of motivation to win this and moreover to cover the 1-0 first leg defeat. It's worth a shot on them to cover the -1 handicap here.";;0;-1;1,69;7;4,83;2;
1;0;0;19.12.13;19.12.13;Mantis;Espanyol;es;Jaen;es;Jaen;Copa;;"In the first leg we had a draw with Espanyol showing their superiority in the opening minutes and with Jaen taking over with enthousiasm in the rest of the game. Espanyol took the lead by 0-1, Jaen turned in around 2-1 but in the dying minutes a slip in the hosts defense brought the equalizer for Espanyol.

Today Espanyol needs a draw to get to the next round. Sergio García FW***, Mattioni RB, Fuentes LF*, Torje MD, Lanzatore MD and Tejera MD were dropped for technical decision with Simao and Pizzi taking another opportunity from Aguirre. Still, it isn't clear what these two are going to offer today in Espanyol as long as they expressed their will to leave the team in January... Espanyol will be fielded with a mixed team.

Jaen is a very nice team in segunda, they are giving us bets regularly and today they are going to play with their best team! They will score in Cornella, I don't know how many Espanyol will be able to net. This may means a 1-1 draw, or a 2-1 win for Espanyol even a 1-2 for Jaen or a 2-2 draw! In all these outcomes what is common is Jaen +1,25 to win all bets!";;0;1,25;2;7;-7,00;3;
1;0;0;19.12.13;19.12.13;Mantis;Valencia;es;Tarragona;es;Tarragona;Copa;;"Valencia lost in Atletico without even shoting a single once in the opposite goal so Djukic was sacked the other day. Nico Estévez the manager of Valencia Mestalla the B team of the club took over until further news. San Lorenzo's manager Pizzy was Valencia's main option to substitue Djukic but he refused the offer and now Ayala asigned with the mission to persuate him to join Valencia! Estévez can not on important all around forward Jonas, recently appointed as regular center midfielder Oriol Romeu – who sent Banega in the bench - and center back Ricardo Costa. Nobody knows how many changes Estevez will go into this game but he included in the list some players from the B team and he will most probably uses them. He knows them very well of course! One of them is Guaya who has already played with the A' team.

On the other hand Nastic Tarragona traveled to pull off an upset. The goal-less draw in the first leg leaves everything on stake and Tarragona was very well prepared last week offering a nice performance. Most of the players will be the regulars, even though it doesn't make any difference for a team from 3rd division to play with the substitutes... Nastic remains unbeaten in the last 7 officials games.

Valencia needs to get a confidence mood but need to performe a players management ahead of the next games. On Sunday Real Madrid is traveling in Mestalla with the galacticos already winning the first battle: Sergio Ramos who was supposed to lose the game suspended received the clearence from the appeal committee to play! Amazing things can happen in La Liga!

Valencia should win, ok, but covering the -2,5 handicap look difficult enough.";;0;2,5;1,85;6;5,10;2;
1;0;0;20.12.13;20.12.13;Mantis;Granada;es;Real Sociedad;es;Real Sociedad;Spain La Liga;;"Granada and Real Sociedad are coming from midweek cup games but with completely different feelings. Granada lost at home to 2nd division Alcorcon by 0-2 and was eliminated in  penalties shotout while Sociedad thrased Agleciras in the Anoeta by 4-0 and advanced in the next stage. Both played with many changes in the squad, Granada used more sub players and they paid the price.

Sociedad was also fielded with 7 changes in the team but they had no problems to overcome Algeciras. Of course this shows the quality gap between Granada and Sociedad. Despite some excellent individuals Granada lacks too much comparing to Real Sociedad and it is quite interesting to have Granada the favorite here!

Of course it is weird that Sociedad haven't won in Granada in three games since the Andalusians were promoted in primera division (one cup game included)!  I remember though the game two years ago when Illaramenti in his first steps in Sociedad got a 40 minute red card with Sociedad dominating most of the game until that minute while last season Granada was lucky enough to pick a goal-less draw against a superior Sociedad team. Anywya, nowadays both are in good shape, Sociedad more than any other time in the campaign and without any new missings they should be the underdog in Granada. Sociedad have the same squad that won Betis by 5-1, while Granada are waiting for the phisical condition of their regular defenders, Murillo and Angulo.";;0;0;2,07;7;7,49;2;
1;0;0;20.12.13;20.12.13;Mantis;Villarreal;es;Sevilla;es;Villarreal;Spain La Liga;;"Villarreal is aming to bounce back in the league after winning only one game in the last four, while Sevilla are in urgent need of a morale boost after the shocking elimination in the cup against 2rd division Racing de Santander... Sevilla have been under pretty good form recently but their weaknesses remain still and this was obvious in the last three games.

Sevilla suffered in Granada despite their victory and they suffered even more in the next two games played at home against Athletic Bilbao and Racing... Today they have an even more difficult mission against one of the hottest teams in La Liga, Villarreal, who have key defensive midfielder and captain, Bruno back in the squad. Cani, their offensive wheel remains out but Bruno is way more important and Cani's missing can partly be covered. Of course it would have been better if Cani was available, no doubt, but we have Sevilla traveling to Vila-Real without their two regular side backs, Albert Moreno, Spanish sub20 international, a great player way too helpful in offense too and Diogo RB.

Moises from B team got the call to cover the left back, Navarro is set to start though, while Coke who lost his place to Diogo will start in the right. Ok, the missing in the side full backs is never easy to cope with because these players usually constibute too much in attack, just like Alberto Moreno in Sevilla. Anyway, one more problem that may proved more important is Rakitic's health. The key Croacian midfielder lost the last game suspended and the midweek cup fiasco due to a heavy flu and even though he is back in the team he might still be effected by the fever suffered all these days. Villarreal is the favorite and will return in winning days against Sevilla who is not to be trusted and won more than they deserved recently.";;0;-0,5;2;7;-7,00;3;
1;0;0;21.12.13;21.12.13;Mantis;Lugo;es;Hercules;es;Lugo;Spain B;;"Lugo didn't deserve to lose three out of the last four games as long as they played better than their rivals but some unlucky momments for them and lucky for their opponents outcomed to bad results for Lugo. Hercules on the other hand have been really lucky recently. Today both will be missing their best player in the creative part, their No10s, Seoan for Lugo and Eldin for Hercules and more over Hercules have known missings so 14 players are available in the coach who called some youngsters in the squad.
";;0;-0,25;2;5;-5,00;3;
1;0;0;21.12.13;21.12.13;Mantis;Tenerife;es;Sabadel;es;Tenerife;Spain B;;Tenerife had a bad game in Corduba losing fair enough by 1-0 and now with a ful squad they are eager to prove the last game as a bad parenthesis. Sabadel disappears when playing away from home, 0-2-7 with 4-17goals their record, they won't be able to stand in the 'Eliodoro' especially without their key center back Quique Hernandez (18/1), Winger Sutil (7/0) is also out.;;0;-0,75;2;5;-5,00;3;
1;0;0;21.12.13;21.12.13;Mantis;Alaves;es;Eibar;es;Eibar;Spain B;;Alaves won but didn't convince. They have new coach. This is a Basques derby the teams have rather bad relations, Eibar is a better and more solid team. More over Eibar has an almost full squad whule Alaves have been struggling with some key missings and the squad hasn't been announced yet.;;0;0,25;1,85;5;4,25;2;
1;0;0;22.12.13;22.12.13;Mantis;Getafe;es;Barcelona;es;Getafe;Spain La Liga;;"Atletico won yesterday and now Barcelona needs a win in any cost in order to recover the first place in the table. Barcelona is 3 points below Atletico and for the first time in many years a different team than the 'big two' is very close to win the title of the 1st round champion!

And how excactly Barcelona will win in Getafe? Messi, Valdez are long term missings while now Neymar is suspended, already started his Christmas vacations in Brazil and moreover Xavi was a last minute dropp through injury!! Without Messi the Catalans struggled a bit but Neymar took over control winning crucial points for the team! No need to mention that without Xavi, Neymar was pretty much harmless, trying to win the opponents all alone.

Getafe on the other hand, recover confidence by the midweek win in the cup and the last home win against Levante and even though you can't compare Girona and Barcelona there is no doubt that they will play they best today. Always when facing a big rival like Barcelona all teams are giving their 110% one more now that Barcelona traveled with key missings and Getafe has a full squad to choose!

I don't need to mention that Getafe is always trying to beat the Catalans as long as their relations with the other two Madrid clubs, Atletico and Real are excellent. I am just telling you that Getafe's president is one of Real Madrid club members while Getafe has been always taking on loan players from Atletico! Do these facts make an important motivation today? No, but they are facts! Getafe will play their best today for their dignity and pride. With all these Catalan missings they can manage a positive result.";;0;1,25;2;7;-7,00;3;
1;0;0;22.12.13;22.12.13;Mantis;Athletic;es;Rayo;es;over;Spain La Liga;;"Athletic and Rayo recovered confidence by their crucial cup wins in the midweek against Celta and Valladolid respectively and advancing to the next stage. In the round of 16 Athletic will play in Betis on January 8 and Rayo will host Levante the next day. The return legs are being scheduled on January 15. So, both are in high morale but Athletic are in amazing form as well. In the last one and a half month the lions have manage to play the best soccer in the season and they deserve to be such a big favorite today. Athletic have a full squad except Laporte who remains injured.

On the other hand Rayo have yet to find their form. This game is important for them as well because nobody likes to be in relegation zone in Christmas time. This is not because of the bad taste of the turkey but of the morale coming out of this and the pressure in the team to get results after the break and being reingforced in the transfers. Rayo have key midfielder Saul back, he can play in defense as well while center back Rodri recovered a long time injury, almost a year out. Still defender Arbilla who can play in all positions is out, plus helpful striker Larivey who starts from the bench but his headers are one of a kind! He has already scored 4 goals and had some posts with his head! He could have been helpful today.

I am skipping Athletic's -1 handicap and going for the goals here. I doubt that Athletic wins with a 2-0 here. Rayo have to play soccer they are going to score today. Another reason I am skipping the -1 is that Rayo has good history stats in San Mames and this was with their current manager Paco Jemez. He may have found the winning formula to face Athletic... So, lets hope for as many goals possible to be scored tonight!";;0;2,75;1,91;6;2,73;2;
1;0;0;22.12.13;22.12.13;Mantis;Valencia;es;Real Madrid;es;Real Madrid;Spain La Liga;;"Valencia are too close to sign Pizzi from San Lorenzo in replacement of Djukic who was sacked last Monday. The manager of the B team Nico Estévez took over in command this week and led to a kind of expecting nerv pressuring win over Alcoyano in the cup and now prepares the team to meat Real Madrid. No missings for Valencia, no cards opened from Estevez he has taken his job seriously enough!

Of course, it is a great honor to lead the profesional team than the youth or the B' one! Alcacer is set to take the starting up role in attack, Jonas right behind him, these will be the two forwards no other places are confirmed in the middle line. Estevez tried a team like the one Djukic was using in the early stages of the campaign but this was most probably because he wanted to rest some of the players who are going to play today.

Real, on the other hand, traveled without Bale but with Sergio Ramos included in the list! Ramos was sent off last week in Osasuna but he got the clearence to play today from the appeal committee who saw no 'tention' on Ramos elbowing  the Osasuna player! Anyway, no other missings for Real who have no room to let more points slip away from them. They are 8 points below Atletico Madrid and even though this doesn't make any betting argument, ofc, it guarentees that the Madridistas will play their 100% today! Estevez trying to beat Ancelotti is another advandage for Real, no doubt about it.";;0;-1;2,02;6;0,00;1;
1;0;0;01.08.13;01.08.13;Oddsmaker;Fc Minsk;;St Johnstone;;St Johnstone;EL;;;;0;0,25;1,9;7;6,3;2;
1;0;0;02.08.13;02.08.13;Oddsmaker;Ajax;;Roda;;Ajax;Holland;;;;0;-2,25;1,91;6;5,46;2;
1;0;0;03.08.13;03.08.13;Oddsmaker;Paris SG;;Bordeuax;;Paris SG;French LC;;;;0;-1;2;6;0;1;
1;0;0;03.08.13;03.08.13;Oddsmaker;Dc United;;Montreal;;Montreal;MLS;;;;0;0;2;5;-5;3;
1;0;0;04.08.13;04.08.13;Oddsmaker;Tromso;;Valerenga;;Valerenga;Norway;;;;0;0,5;2,07;7;7,49;2;
1;0;0;06.08.13;06.08.13;Oddsmaker;Valencia;;Everton;;Everton;Friendly;;;;0;0,25;2;6;-6;3;
1;0;0;06.08.13;06.08.13;Oddsmaker;Maribor;;Apoel;;Apoel;CL;;;;0;0,25;1,9;7;3,15;2;
1;0;0;07.08.13;07.08.13;Oddsmaker;Santos;;Corinthians;;Corinthians;Brazil A;;;;0;0;1;5;0;1;
1;0;0;07.08.13;07.08.13;Oddsmaker;Criciuma;;Cruzeiro;;Cruzeiro;Brazil A;;;;0;-0,25;1,87;7;6,09;2;
1;0;0;08.08.13;08.08.13;Oddsmaker;Quilmes;;Godoy Cruz;;Godoy Cruz;Argentina;;;;0;0;2;6;-6;3;
1;0;0;10.08.13;10.08.13;Oddsmaker;Bordeaux;;Monac;;Monac;France A;;;;0;0;1,8;7;5,6;2;
1;0;0;10.08.13;10.08.13;Oddsmaker;Lille;;Lorient;;Lorient;France A;;;;0;1;1;5;0;1;
1;0;0;10.08.13;10.08.13;Oddsmaker;Elfsborg;;Kalmar;;Kalmar;Sweden;;;;0;1;1;5;0;1;
1;0;0;10.08.13;10.08.13;Oddsmaker;Hertha;;Ein Frankfurt;;Ein Frankfurt;German BL1;;;;0;0,25;2;8;-8;3;
1;0;0;11.08.13;11.08.13;Oddsmaker;Dallas;;Galaxy;;Galaxy;MLS;;;;0;0;1;0;0;1;
1;0;0;11.08.13;11.08.13;Oddsmaker;Toluca;;Santos;;Santos;Mexico;;;;0;0,25;1,95;8;3,8;2;
1;0;0;11.08.13;11.08.13;Oddsmaker;Helsingborg;;Norrkoping;;Norrkoping;Sweden;;;;0;1;1,91;5;4,55;2;
1;0;0;11.08.13;11.08.13;Oddsmaker;Mainz;;Stuttgart;;Mainz;German BL1;;;;0;0;1,73;7;5,11;2;
1;0;0;11.08.13;11.08.13;Oddsmaker;Bahia;;Gremio;;Bahia;Brazil A;;;;0;-0,5;2;8;-8;3;
1;0;0;13.08.13;13.08.13;Oddsmaker;Boca J;;Newells old Boys;;Boca J;Argentina;;;;0;-0,25;2;6;-6;3;
1;0;0;14.08.13;14.08.13;Oddsmaker;Belarus;;Montenegro;;Montenegro;Friendly;;;;0;0;2,12;5;0;1;
1;0;0;14.08.13;14.08.13;Oddsmaker;Fluminence;;Corinthians;;Corinthians;Brazil A;;;;0;0;1;5;0;1;
1;0;0;17.08.13;17.08.13;Oddsmaker;Marseille;;Evian;;Marseille;France A;;;;0;-1;1,9;8;7,2;2;
1;0;0;17.08.13;17.08.13;Oddsmaker;Wolfsburg;;Schalke;;Schalke;German BL1;;;;0;0;2;7;-7;3;
1;0;0;17.08.13;17.08.13;Oddsmaker;Swansea;;Man Utd;;Swansea;Premier;;;;0;0,5;2;7;-7;3;
1;0;0;17.08.13;17.08.13;Oddsmaker;Valladolid;;Ath. Bilbao;;Ath. Bilbao;Spain A;;;;0;0;2;8;8;2;
1;0;0;17.08.13;17.08.13;Oddsmaker;Nijmegen;;Zwolle;;Zwolle;Holland;;;;0;0;1,9;7;6,3;2;
1;0;0;17.08.13;17.08.13;Oddsmaker;Freiburg;;Mainz;;Mainz;German BL1;;;;0;0,25;1,93;6;5,58;2;
1;0;0;18.08.13;18.08.13;Oddsmaker;Chelsea;;Hull;;Chelsea;Premier;;;;0;-1,75;1,95;8;3,8;2;
1;0;0;18.08.13;18.08.13;Oddsmaker;Djugardens;;Hacken;;Djugardens;Sweden;;;;0;0;2;5;0;1;
1;0;0;18.08.13;18.08.13;Oddsmaker;Halmstadt;;Gefle;;Gefle;Sweden;;;;0;0,25;1,81;6;2,43;2;
1;0;0;18.08.13;18.08.13;Oddsmaker;Dortmund;;Braunschweig;;Dortmund;German BL1;;;;0;2,25;2;8;-8;3;
1;0;0;18.08.13;18.08.13;Oddsmaker;Barcelona;;Levante;;Barcelona;Spain A;;;;0;2,75;1,87;9;7,83;2;
